mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kmer__K,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
21.912141180038454,2.283577265126154,2.762173080444336,0.6631120012740263,4,0.0,"{'kmer__K': 4, 'model__alpha': 0}",0.7638017061001127,0.7845646225655882,0.8171575728311604,0.6048607757926927,0.49219378722034446,0.6925156929019798,0.12401818395020835,13,0.6803878963463705,0.6769475293738935,0.6718372766779334,0.7250321905681635,0.7544865604377917,0.7017382906808305,0.032525305708417745
22.85094561576843,2.156170696729986,4.361016750335693,1.3485982781263706,4,0.1,"{'kmer__K': 4, 'model__alpha': 0.1}",0.7638017061001127,0.7845646225655882,0.8171575728311604,0.6048607757926927,0.49219378722034446,0.6925156929019798,0.12401818395020835,13,0.6803878963463705,0.6769475293738935,0.6718372766779334,0.7250321905681635,0.7544865604377917,0.7017382906808305,0.032525305708417745
23.266197633743285,4.718837121181099,3.4699886322021483,0.8438589042169639,4,0.5,"{'kmer__K': 4, 'model__alpha': 0.5}",0.7638017061001127,0.7845646225655882,0.8171575728311604,0.6048607757926927,0.4922742636407533,0.6925317881860615,0.12399218729654261,12,0.6803878963463705,0.6769475293738935,0.6718372766779334,0.7250321905681635,0.7544865604377917,0.7017382906808305,0.032525305708417745
25.797286415100096,3.265199509818319,3.5246996879577637,0.504559502300863,4,1.0,"{'kmer__K': 4, 'model__alpha': 1.0}",0.7638017061001127,0.7845646225655882,0.8171575728311604,0.6048607757926927,0.49219378722034446,0.6925156929019798,0.12401818395020835,13,0.6803677772412683,0.6769475293738935,0.6718372766779334,0.7250321905681635,0.7544865604377917,0.7017342668598101,0.03252794792976664
49.52347059249878,6.3921568377683675,4.85225830078125,1.8038043179590997,6,0.0,"{'kmer__K': 6, 'model__alpha': 0}",0.7922098825044263,0.8064542089167874,0.8202156768066956,0.6090455496539514,0.49420569773056494,0.704426203122485,0.13024056241553852,8,0.6964630613230324,0.6955577015934331,0.6937872203444391,0.7367012715274425,0.7643046837276678,0.7173627877032029,0.028444986476706687
45.19515132904053,2.99818477240261,4.458602809906006,1.148623578182361,6,0.1,"{'kmer__K': 6, 'model__alpha': 0.1}",0.7922098825044263,0.8064542089167874,0.8202156768066956,0.6090455496539514,0.49420569773056494,0.704426203122485,0.13024056241553852,8,0.6964630613230324,0.6955577015934331,0.6938073394495413,0.7367012715274425,0.7643046837276678,0.7173668115242234,0.02844165242558094
50.2240424156189,7.7812772944245,6.795015430450439,0.759560408780093,6,0.5,"{'kmer__K': 6, 'model__alpha': 0.5}",0.7922098825044263,0.8064542089167874,0.8202156768066956,0.6090455496539514,0.4941252213101561,0.7044101078384033,0.13026654310319538,10,0.6964027040077257,0.6955577015934331,0.6937872203444391,0.7367213906325447,0.7643046837276678,0.7173547400611622,0.028456602225101914
38.64074311256409,4.1853548861949585,6.0590291023254395,1.4795514328831647,6,1.0,"{'kmer__K': 6, 'model__alpha': 1.0}",0.7922098825044263,0.8064542089167874,0.8202156768066956,0.6089650732335425,0.4941252213101561,0.7043940125543215,0.1302783294627313,11,0.6963825849026235,0.695537582488331,0.6937671012393368,0.7367012715274425,0.7643046837276678,0.7173386447770803,0.02846324140541068
78.04396805763244,12.456161550952588,10.306729507446288,1.3864945938215865,8,0.0,"{'kmer__K': 8, 'model__alpha': 0}",0.8198937711250603,0.821422823112828,0.8257685498149042,0.6191855786254628,0.49903428295509417,0.7170610011266699,0.13446081048549038,4,0.7260985031385804,0.7242475454691776,0.7212095605987445,0.7511266698857235,0.7751086431675519,0.7395581844519556,0.020736034599439828
72.45056252479553,4.635334796649932,15.079510021209718,2.171781970363712,8,0.1,"{'kmer__K': 8, 'model__alpha': 0.1}",0.8198937711250603,0.821422823112828,0.8256880733944955,0.6189441493642363,0.49895380653468535,0.7169805247062611,0.1345090642697196,6,0.7260180267181716,0.7240865926283598,0.7211089650732335,0.750985836150008,0.7747666183808144,0.7393932077901175,0.02065511402658421
77.82754502296447,24.645263534481554,13.266473054885864,3.8451593480434507,8,0.5,"{'kmer__K': 8, 'model__alpha': 0.5}",0.8199742475454692,0.8215837759536456,0.8258490262353131,0.618622243682601,0.49895380653468535,0.7169966199903428,0.1346193877034734,5,0.7257363592467407,0.7237244487365202,0.720766940286496,0.7508047642040881,0.7747464992757123,0.7391558023499114,0.020778615909017376
102.00911722183227,22.22040671380792,12.075852203369141,3.1100200467509924,8,1.0,"{'kmer__K': 8, 'model__alpha': 1.0}",0.8198937711250603,0.8215837759536456,0.8255271205536777,0.6180589087397392,0.4987928536938677,0.7167712860131982,0.13468961868913984,7,0.7254546917753099,0.7234427812650893,0.7205858683405763,0.750784645098986,0.7746459037502011,0.7389827780460326,0.020852287671799818
236.53879985809326,8.144849229435772,18.754778623580933,0.7750476171542685,10,0.0,"{'kmer__K': 10, 'model__alpha': 0}",0.5464348945758892,0.5445034604860776,0.5284081764043136,0.5245453082246901,0.507162401416385,0.5302108482214711,0.014381080033982625,16,0.9766618380814421,0.9777683888620634,0.9774867213906325,0.9807460164171897,0.9812087558345405,0.9787743441171737,0.0018410025573309115
