mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kmer__K,param_model__max_depth,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
186.751517868042,28.63714925019226,27.09567985534668,9.854927933406616,6,10,2,50,"{'kmer__K': 6, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8151190476190476,0.8111904761904762,0.815,0.8167857142857143,0.8132142857142857,0.8142619047619049,0.001906844100016755,30,0.8268154761904762,0.8280059523809524,0.8312797619047619,0.8271130952380953,0.8269642857142857,0.8280357142857143,0.0016740906083839576
361.74983897209165,41.83143296794783,41.36962194442749,9.830757172193593,6,10,2,100,"{'kmer__K': 6, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8179761904761905,0.81,0.8154761904761905,0.8157142857142857,0.815,0.8148333333333333,0.0026251012290166996,29,0.8282440476190476,0.8280654761904762,0.8293154761904762,0.8280059523809524,0.8280952380952381,0.8283452380952381,0.0004914230342988068
632.7037049293518,32.982326159370494,73.06014094352722,13.053702572593409,6,10,2,200,"{'kmer__K': 6, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8173809523809524,0.8092857142857143,0.8163095238095238,0.8175,0.8146428571428571,0.8150238095238095,0.0030466888461361053,28,0.8291964285714286,0.8276488095238095,0.8289880952380952,0.8297321428571428,0.8277380952380953,0.8286607142857143,0.000826716931212694
658.9901301860809,54.3486629183844,23.719973421096803,6.657665501120288,6,20,2,50,"{'kmer__K': 6, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8505952380952381,0.8480952380952381,0.849047619047619,0.8472619047619048,0.8494047619047619,0.8488809523809525,0.001138384103607786,21,0.9049404761904762,0.9043452380952381,0.9034821428571429,0.9032440476190476,0.9052380952380953,0.90425,0.0007827777013336723
1237.888170862198,51.34662436361428,42.99888715744019,9.049750236098747,6,20,2,100,"{'kmer__K': 6, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8516666666666667,0.8448809523809524,0.8521428571428571,0.8501190476190477,0.85,0.8497619047619047,0.0025808908796046055,20,0.9055357142857143,0.9050595238095238,0.9049107142857142,0.9052083333333333,0.9061309523809524,0.9053690476190475,0.0004335850917018027
2583.5517114639283,86.81663324797282,91.86531224250794,8.59404891105103,6,20,2,200,"{'kmer__K': 6, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8509523809523809,0.8471428571428572,0.8522619047619048,0.8514285714285714,0.8501190476190477,0.8503809523809525,0.0017615829821993982,19,0.9055654761904762,0.9049404761904762,0.9047619047619048,0.9058630952380953,0.9049107142857142,0.9052083333333332,0.00042799233362495804
1566.7289888381958,41.34119680518578,19.691043663024903,2.1895238325918736,6,50,2,50,"{'kmer__K': 6, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8660714285714286,0.8597619047619047,0.8642857142857143,0.8652380952380953,0.8651190476190476,0.8640952380952381,0.0022393613440052536,17,0.9645833333333333,0.965654761904762,0.9638988095238096,0.9657440476190476,0.9654761904761905,0.9650714285714287,0.0007169098622329641
3320.494983386993,117.81451060637718,55.38814764022827,14.211625550730309,6,50,2,100,"{'kmer__K': 6, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8671428571428571,0.8625,0.8685714285714285,0.8688095238095238,0.8666666666666667,0.8667380952380952,0.0022707845747745236,13,0.9655357142857143,0.9666369047619048,0.9650297619047619,0.965297619047619,0.9652083333333333,0.9655416666666665,0.0005713665640960391
5353.85967001915,81.2062036010046,12.788988733291626,4.095545728755642,6,50,2,200,"{'kmer__K': 6, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8679761904761905,0.8652380952380953,0.87,0.8695238095238095,0.8680952380952381,0.8681666666666666,0.0016625800238186624,12,0.9658630952380952,0.9661904761904762,0.965952380952381,0.9656845238095239,0.9658333333333333,0.9659047619047619,0.0001668791162961266
2150.1241767406464,100.30528805757156,21.344697952270508,3.8663750429219736,6,100,2,50,"{'kmer__K': 6, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8647619047619047,0.8654761904761905,0.8658333333333333,0.8660714285714286,0.8640476190476191,0.8652380952380951,0.0007415434048760779,14,0.9981845238095238,0.9982142857142857,0.9979761904761905,0.9983630952380952,0.9978571428571429,0.9981190476190476,0.0001799549578313033
4402.604981946945,129.71769467915757,26.953762197494505,6.629075125714487,6,100,2,100,"{'kmer__K': 6, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8678571428571429,0.8667857142857143,0.8723809523809524,0.868452380952381,0.8660714285714286,0.868309523809524,0.00219693664274709,11,0.9989880952380953,0.9989285714285714,0.9987797619047619,0.9989880952380953,0.9983928571428572,0.9988154761904763,0.0002246185983822914
5590.426886081696,15.201272213513015,2.4448899745941164,0.5916238058362536,6,100,2,200,"{'kmer__K': 6, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8686904761904762,0.8696428571428572,0.871904761904762,0.8703571428571428,0.868452380952381,0.8698095238095238,0.0012499433093720682,10,0.9994642857142857,0.9993452380952381,0.9991964285714285,0.9994642857142857,0.9988392857142857,0.9992619047619048,0.00023313280985197678
274.38243622779845,26.08044413884349,51.514760208129886,11.108534069969128,8,10,2,50,"{'kmer__K': 8, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7657142857142857,0.7579761904761905,0.7569047619047619,0.7605952380952381,0.7571428571428571,0.7596666666666667,0.003295189925329181,44,0.7701785714285714,0.7701190476190476,0.7677678571428571,0.7685119047619048,0.7666071428571428,0.7686369047619047,0.0013758114488755845
338.6258686542511,27.429660073946643,73.90690116882324,10.90099464987,8,10,2,100,"{'kmer__K': 8, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7667857142857143,0.7628571428571429,0.7629761904761905,0.7636904761904761,0.7621428571428571,0.7636904761904761,0.0016235930591649852,41,0.7719047619047619,0.7722321428571428,0.7706547619047619,0.7707440476190476,0.7710119047619047,0.7713095238095237,0.0006391537950259975
420.45560212135314,26.22063783960546,121.4114725112915,14.11998790110436,8,10,2,200,"{'kmer__K': 8, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7673809523809524,0.7621428571428571,0.7645238095238095,0.7638095238095238,0.7616666666666667,0.7639047619047619,0.002029264357396423,40,0.7736309523809524,0.7739583333333333,0.7710714285714285,0.7733630952380952,0.7717261904761905,0.7727499999999999,0.001138228473970367
377.58792581558225,40.155816043542025,53.808321475982666,9.769648578413515,8,20,2,50,"{'kmer__K': 8, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7829761904761905,0.7745238095238095,0.7766666666666666,0.7753571428571429,0.7803571428571429,0.7779761904761904,0.0031988163910820146,36,0.8005952380952381,0.7969047619047619,0.7960119047619048,0.7961904761904762,0.7990773809523809,0.7977559523809523,0.0017902323795499632
490.4264919757843,21.95992319260458,79.87825517654419,17.57025211497758,8,20,2,100,"{'kmer__K': 8, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7851190476190476,0.776547619047619,0.7779761904761905,0.7773809523809524,0.7796428571428572,0.7793333333333333,0.0030654241789392473,34,0.8018154761904762,0.8003869047619048,0.7984821428571428,0.7982738095238096,0.8003869047619048,0.7998690476190478,0.0013261391799945389
693.9722249984741,27.474255028139964,150.760844707489,23.128659573296105,8,20,2,200,"{'kmer__K': 8, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7830952380952381,0.7779761904761905,0.7790476190476191,0.778452380952381,0.7785714285714286,0.7794285714285715,0.001864758499923909,33,0.80125,0.8004166666666667,0.79875,0.8008035714285714,0.8000297619047619,0.8002499999999999,0.0008523759643376383
640.0908306598664,92.32126932072688,51.24872622489929,7.236408531886556,8,50,2,50,"{'kmer__K': 8, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.820952380952381,0.8179761904761905,0.8171428571428572,0.8180952380952381,0.8184523809523809,0.8185238095238094,0.0012879169844093867,26,0.8693154761904762,0.8690476190476191,0.8685416666666667,0.8704464285714286,0.8691071428571429,0.8692916666666667,0.0006308962239160242
1010.8727694034576,55.631584313628046,108.5824613571167,18.476799404575097,8,50,2,100,"{'kmer__K': 8, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8203571428571429,0.815952380952381,0.8176190476190476,0.8166666666666667,0.8189285714285715,0.8179047619047619,0.0015804215976453525,27,0.8694345238095238,0.8688690476190476,0.8699702380952381,0.8710119047619047,0.8699107142857143,0.8698392857142856,0.0007074574416500397
2082.884451341629,260.0457928805836,198.39362654685974,34.201653711105514,8,50,2,200,"{'kmer__K': 8, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8204761904761905,0.8178571428571428,0.8171428571428572,0.8189285714285715,0.8184523809523809,0.8185714285714287,0.0011243541860111947,25,0.8694940476190476,0.8687797619047619,0.8698809523809524,0.8703273809523809,0.8708035714285715,0.8698571428571429,0.0006942630148487356
940.6032052993775,26.323736599651696,62.958021593093875,11.933451610519658,8,100,2,50,"{'kmer__K': 8, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8457142857142858,0.8466666666666667,0.8441666666666666,0.8471428571428572,0.8463095238095238,0.8459999999999999,0.001028505288878848,24,0.9175595238095238,0.917797619047619,0.9180654761904762,0.9180654761904762,0.9180952380952381,0.9179166666666667,0.0002087580704375122
1797.2230918884277,128.26330131619133,127.67684798240661,15.87917946639066,8,100,2,100,"{'kmer__K': 8, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8458333333333333,0.8480952380952381,0.8445238095238096,0.8485714285714285,0.848452380952381,0.8470952380952381,0.0016263839388512295,23,0.9169642857142857,0.9174107142857143,0.9184523809523809,0.919047619047619,0.9191369047619048,0.9182023809523809,0.0008729121511256287
3186.7494287014006,65.55080941954377,129.31875510215758,35.660245072645836,8,100,2,200,"{'kmer__K': 8, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8451190476190477,0.8483333333333334,0.8448809523809524,0.848452380952381,0.849047619047619,0.8471666666666666,0.0017871422861709663,22,0.9167559523809524,0.9180952380952381,0.9184523809523809,0.9190178571428571,0.9190178571428571,0.9182678571428571,0.0008336308992536382
678.3314758777618,69.09320326823078,250.53103308677674,53.19491651876127,10,10,2,50,"{'kmer__K': 10, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7525,0.7519047619047619,0.7494047619047619,0.7489285714285714,0.7439285714285714,0.7493333333333333,0.0030338229402278975,47,0.7601190476190476,0.7686011904761905,0.7627083333333333,0.7616666666666667,0.761547619047619,0.7629285714285714,0.0029536407642386606
717.4394997119904,58.36790790333186,420.2248817443848,28.413879999398677,10,10,2,100,"{'kmer__K': 10, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7483333333333333,0.7514285714285714,0.7479761904761905,0.7457142857142857,0.7470238095238095,0.7480952380952381,0.0018973068393463536,48,0.7573214285714286,0.7639583333333333,0.7643452380952381,0.7595238095238095,0.7650297619047619,0.7620357142857144,0.003050535713704984
903.7445528030396,152.64083224711732,816.3385663032532,22.763224827167544,10,10,2,200,"{'kmer__K': 10, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.76,0.7596428571428572,0.758452380952381,0.7553571428571428,0.7639285714285714,0.7594761904761905,0.0027619047619047567,45,0.7696130952380953,0.7763690476190476,0.7747916666666667,0.7713690476190476,0.7789285714285714,0.7742142857142857,0.00336057111345924
805.1287164211274,103.22809097646196,232.58587775230407,44.204572425390275,10,20,2,50,"{'kmer__K': 10, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7579761904761905,0.7552380952380953,0.7473809523809524,0.7520238095238095,0.7470238095238095,0.7519285714285715,0.004295887396810713,46,0.776547619047619,0.7778571428571428,0.7724404761904762,0.7772321428571428,0.7736904761904762,0.7755535714285714,0.0021106709769144697
993.1817718029022,61.44062433167831,488.0463339805603,38.28562225933302,10,20,2,100,"{'kmer__K': 10, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7645238095238095,0.7603571428571428,0.753452380952381,0.7592857142857142,0.7610714285714286,0.7597380952380952,0.0035994141624610333,43,0.7852976190476191,0.784702380952381,0.7808333333333334,0.7867857142857143,0.7886904761904762,0.7852619047619048,0.0026078222641604887
1364.8376616477967,37.05844288231465,747.534747505188,54.975872036809186,10,20,2,200,"{'kmer__K': 10, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7638095238095238,0.7614285714285715,0.7578571428571429,0.7598809523809524,0.7629761904761905,0.7611904761904762,0.0021415339830255916,42,0.7856547619047619,0.7890178571428571,0.7824404761904762,0.7881845238095239,0.789702380952381,0.787,0.0026599484889220804
1169.9579928398132,87.30203813059775,239.29906883239747,28.907858320730746,10,50,2,50,"{'kmer__K': 10, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7702380952380953,0.7614285714285715,0.7635714285714286,0.7616666666666667,0.763452380952381,0.7640714285714285,0.0032071349029490948,39,0.7969940476190476,0.7967857142857143,0.7984523809523809,0.7936309523809524,0.8000892857142857,0.7971904761904762,0.0021386035825853053
1661.0006105422974,63.229825861290735,421.99501461982726,54.48466925931017,10,50,2,100,"{'kmer__K': 10, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7679761904761905,0.7604761904761905,0.7657142857142857,0.7626190476190476,0.7646428571428572,0.7642857142857142,0.0025720898620583414,38,0.7988988095238095,0.7976190476190477,0.7986309523809524,0.7992559523809524,0.8001785714285714,0.7989166666666667,0.0008334608745936532
2280.5134889125825,126.65437125315248,475.7613706111908,61.8064189512132,10,50,2,200,"{'kmer__K': 10, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7685714285714286,0.7621428571428571,0.7672619047619048,0.7648809523809523,0.7646428571428572,0.7655000000000001,0.0022327697532381436,37,0.8005654761904762,0.799375,0.8004761904761905,0.8010714285714285,0.8024702380952381,0.8007916666666667,0.001005335821195441
1625.2840034484864,26.2569675018189,219.71233987808228,11.488596292074817,10,100,2,50,"{'kmer__K': 10, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7819047619047619,0.7780952380952381,0.7777380952380952,0.780952380952381,0.7748809523809523,0.7787142857142857,0.0024987525232274704,35,0.8169047619047619,0.816875,0.8166964285714285,0.820327380952381,0.8162797619047619,0.8174166666666667,0.001472345222260999
2067.8055220127108,97.34430467451283,225.48869242668152,61.759898554895116,10,100,2,100,"{'kmer__K': 10, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7828571428571428,0.7780952380952381,0.7785714285714286,0.781547619047619,0.7771428571428571,0.7796428571428572,0.002179579522161097,31,0.8195535714285714,0.8185714285714286,0.8165476190476191,0.8202678571428571,0.8191964285714286,0.8188273809523808,0.0012650174996324637
2712.3139147758484,174.13516677403183,61.239356708526614,26.75327473070383,10,100,2,200,"{'kmer__K': 10, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7813095238095238,0.7786904761904762,0.7785714285714286,0.7811904761904762,0.7782142857142857,0.7795952380952381,0.0013606887678313817,32,0.8186309523809524,0.8191666666666667,0.8181845238095238,0.8195535714285714,0.8186607142857143,0.8188392857142857,0.00047357914954563533
