mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kmer__K,param_model__max_depth,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
401.4781294345856,45.666368113883635,35.153354501724245,12.257952588439661,6,10,2,50,"{'kmer__K': 6, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8155480444229841,0.8176404313536134,0.8136970867535812,0.6327056172541445,0.5142443264123612,0.7187671012393368,0.1244108781174677,28,0.7610655078062127,0.7639023016256237,0.7592346692419121,0.7618300338000966,0.7787904394012555,0.7649645903750202,0.007073087652146823
751.352836561203,121.72214781102981,64.72178587913513,19.306117159530825,6,10,2,100,"{'kmer__K': 6, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8168356671495252,0.8161918557862546,0.8145018509576694,0.6290037019153388,0.51295670368582,0.7178979558989216,0.12544782122704423,29,0.762554321583776,0.7644455174633832,0.7600796716562047,0.7617495573796877,0.7788709158216642,0.7655399967809432,0.006811873826668324
1639.9160653114318,148.81451724391917,107.64924349784852,9.595649511854395,6,10,2,200,"{'kmer__K': 6, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8167551907291164,0.8161113793658458,0.8156285208433929,0.62755512634798,0.5123933687429583,0.7176887172058587,0.12598701206155435,30,0.7617495573796877,0.7631981329470465,0.7616892000643811,0.7602205053919202,0.7788105585063576,0.7651335908578786,0.0069030335461708735
2141.2008995532988,184.14205088855726,37.85279846191406,15.07615864506276,6,20,2,50,"{'kmer__K': 6, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8173990020923869,0.8175599549332045,0.8162723322066634,0.7176082407854498,0.5931916948334138,0.7524062449702237,0.0884399407164925,24,0.8756639304683728,0.8790841783357476,0.8826050217286335,0.8617012715274425,0.8532311282794142,0.8704571060679221,0.011158030295904335
3739.058599424362,215.4208439737748,59.772852945327756,16.16856361735199,6,20,2,100,"{'kmer__K': 6, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8202961532271045,0.8174794785127958,0.8169966199903428,0.7184934814099468,0.5912602607436022,0.7529051987767584,0.08959055854520605,23,0.8770320296153227,0.8799492998551425,0.8848583615000805,0.8633912763560276,0.8539554160630936,0.8718372766779334,0.01143184052145439
7721.113661813736,369.4591455497763,131.40527906417847,32.48934551476152,6,20,2,200,"{'kmer__K': 6, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8207790117495574,0.8206985353291486,0.8172380492515693,0.7207468211813939,0.5952036053436344,0.7549332045710606,0.0885718876416104,22,0.8790841783357476,0.8810960888459681,0.8862465797521326,0.8626468694672461,0.8540560115886046,0.8726259455979397,0.0121934259421495
6038.061381387711,352.86418566414454,31.686734771728517,8.817132114009576,6,50,2,50,"{'kmer__K': 6, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8211009174311926,0.8198132947046516,0.8213423466924191,0.7580074038306777,0.6896829229035892,0.7819893771125062,0.05216250391610513,14,0.9957146306132303,0.9970223724448737,0.997646064703042,0.9925559311121841,0.9889546112988894,0.994378722034444,0.0032308702033759405
12974.571371364593,943.4335540384317,62.35455355644226,14.196406704745444,6,50,2,100,"{'kmer__K': 6, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.821825205214872,0.8206180589087397,0.8216642523740544,0.7633993239980685,0.6957186544342507,0.7846450989859971,0.04981190090292619,13,0.9972839208112023,0.9980484468050861,0.9987526154836633,0.9937429583132142,0.9896788990825688,0.9955013680991469,0.003383160181992742
16446.24420223236,137.81749565176048,15.200937271118164,3.148047364978511,6,50,2,200,"{'kmer__K': 6, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8243199742475454,0.8219056816352809,0.822710445839369,0.7669402864960566,0.6974891356832448,0.7866731047802993,0.04959934609342564,12,0.9978673748591662,0.998430709802028,0.9991348784806052,0.9947489135683245,0.9908860453887011,0.996213584419765,0.003056552292979756
7098.209299421311,479.4635659282515,54.2873170375824,16.90363680970231,6,100,2,50,"{'kmer__K': 6, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8173185256719782,0.8190890069209722,0.8173185256719782,0.7568807339449541,0.6880733944954128,0.7797360373410591,0.05157120913808675,15,0.9999396426846934,0.999899404474489,0.9999195235795911,0.9998591662642846,0.999798808948978,0.9998833091904074,4.993430567352382e-05
13932.173003530503,150.21410638421713,55.751472568511964,16.48013754557065,6,100,2,100,"{'kmer__K': 6, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8221471108965073,0.8198132947046516,0.8220666344760985,0.767664574279736,0.7016739095445035,0.7866731047802995,0.0473192702078257,11,1.0,0.9999798808948978,1.0,1.0,0.9999798808948978,0.999991952357959,9.856308316385338e-06
16550.23766646385,57.655522358391345,6.52433762550354,4.03561504008621,6,100,2,200,"{'kmer__K': 6, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8208594881699662,0.8216642523740544,0.8233542572026397,0.7708031546756801,0.708594881699662,0.7890552068244004,0.044851506880448345,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1071.7160925865173,187.0037268262553,164.37400622367858,47.70813607552393,8,10,2,50,"{'kmer__K': 8, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8116046998229519,0.801706100112667,0.7865765330758088,0.5982617093191694,0.5004828585224529,0.6997263801706101,0.12684843798573098,41,0.6925197167230002,0.695638178013842,0.7177289554160631,0.7298004184773861,0.7493360695316272,0.7170046676323837,0.021286686359814424
1261.3281841754913,120.46357456110869,250.65544595718384,47.257773262425985,8,10,2,100,"{'kmer__K': 8, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8114437469821343,0.8054884918718815,0.7944632222758732,0.5981812328987607,0.5004828585224529,0.7020119105102205,0.12854940153843214,38,0.689562208272976,0.6917551907291164,0.7066634476098503,0.7307057782069853,0.7510461934653146,0.7139465636568485,0.023653124121440976
1389.5940128326415,119.11404848019215,333.4979530334473,54.02195583302419,8,10,2,200,"{'kmer__K': 8, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8132947046515371,0.8050861097698374,0.7951875100595526,0.5997102848865282,0.5012876227265411,0.7029132464187993,0.1284068872418472,37,0.6907291163689039,0.6930226943505553,0.7051545147271849,0.7307862546273942,0.751871076774505,0.7143127313697086,0.02355984627675656
1201.0012601852418,72.41466487426452,142.9010241508484,62.27598403446133,8,20,2,50,"{'kmer__K': 8, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8143408981168517,0.8060518268147433,0.7944632222758732,0.6077579269274103,0.5016900048285853,0.7048607757926927,0.12724892914184777,36,0.7372646064703042,0.7440447448897473,0.7539634637051343,0.7507444068887816,0.7703202961532271,0.7512675036214389,0.011124748145872262
1615.6277918338776,167.65152622330683,239.42606434822082,54.829273868829915,8,20,2,100,"{'kmer__K': 8, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8152261387413487,0.8062932560759697,0.7960727506840496,0.6069531627233221,0.5027361982938999,0.7054563013037181,0.12745756786603385,35,0.737445678416224,0.742737003058104,0.7542853693867697,0.7504828585224529,0.7725736359246741,0.751504909061645,0.012059891712459572
2132.3210769176485,279.3603383126429,284.7783133506775,87.56804122373896,8,20,2,200,"{'kmer__K': 8, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8175599549332045,0.8078223080637373,0.7993722839208112,0.6079188797682279,0.5022533397714469,0.7069853532914856,0.12857646943618992,34,0.737445678416224,0.7415097376468694,0.7521527442459359,0.7513882182520522,0.7725937550297762,0.7510180267181715,0.012178282943901197
2167.9017377853393,101.49779547949026,179.97718420028687,76.35526193440246,8,50,2,50,"{'kmer__K': 8, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8177209077740222,0.8079027844841461,0.8023499114759376,0.6894414936423627,0.5545630130371801,0.7343956220827298,0.10131617101602491,27,0.8534926766457428,0.8558466119427008,0.8638540157733784,0.8391477547078706,0.834480122324159,0.8493642362787703,0.010908091197058437
3151.0656316280365,326.0817789094403,154.78902225494386,28.506258327397305,8,50,2,100,"{'kmer__K': 8, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8185256719781104,0.8080637373249638,0.804844680508611,0.6916948334138098,0.5538387252535008,0.7353935296957991,0.10186962018125233,26,0.8551625623692258,0.8585828102366007,0.8698092708836311,0.8401939481731853,0.836733462095606,0.8520964107516498,0.012189412495403187
6154.193852281571,678.8798887171821,430.31208791732786,40.08629802915641,8,50,2,200,"{'kmer__K': 8, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8192499597617898,0.8099146949943666,0.8038789634637051,0.6924995976178979,0.5540801545147271,0.7359246740704973,0.10196918989201488,25,0.8544382745855464,0.8593272171253823,0.8686423627877032,0.8405963302752294,0.8363914373088684,0.851879124416546,0.01191804842124585
3748.721065759659,519.0100244108318,143.66045265197755,26.062785727067375,8,100,2,50,"{'kmer__K': 8, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.8168356671495252,0.8126508932882666,0.8062932560759697,0.7531788186061484,0.670127152744246,0.7718171575728312,0.05580484980081511,19,0.9362827941413165,0.9387172058586835,0.9438475776597457,0.9230444229840656,0.9157814260421696,0.9315346853371962,0.010449786493946915
7211.843888044357,567.3093014671418,278.0277163028717,67.94012191906123,8,100,2,100,"{'kmer__K': 8, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.8195718654434251,0.8140189924352165,0.8098342185739579,0.7549492998551425,0.6729438274585546,0.7742636407532593,0.05574466350931091,17,0.9374899404474489,0.9395420891678739,0.945738773539353,0.9254385964912281,0.9170288105585064,0.9330476420408822,0.010368000902461563
11397.865036344529,450.92005254050497,92.17433128356933,15.561143260143178,8,100,2,200,"{'kmer__K': 8, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.820939964590375,0.8155480444229841,0.8113632705617254,0.7549492998551425,0.6754385964912281,0.775647835184291,0.05547849473777009,16,0.9377112506035732,0.9404675680025752,0.9458594881699662,0.9260622887493964,0.9164453565105424,0.9333091904072106,0.01063049345079045
1957.9144748210906,118.70586458731563,550.7674389362335,93.87780664540252,10,10,2,50,"{'kmer__K': 10, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.777563173990021,0.7675840978593272,0.5770964107516497,0.6200708192499598,0.5020923869306293,0.6488813777563174,0.10786980860159094,48,0.7066433285047481,0.7160791887976823,0.5933928858844358,0.7256357637212297,0.7369024625784645,0.6957307258973121,0.0521451848691108
1999.1572780132294,130.2699377157531,970.0436911582947,155.37679622595348,10,10,2,100,"{'kmer__K': 10, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7815065185900532,0.7852084339288589,0.6022050539192016,0.6290841783357476,0.5034604860775793,0.6602929341702881,0.10884963957255689,47,0.7060196362465797,0.7265411234508289,0.6127474649927571,0.7439240302591341,0.755593111218413,0.7089650732335425,0.050934710912103304
2266.797900390625,197.08139396024222,1872.6245130538941,157.89778449344809,10,10,2,200,"{'kmer__K': 10, 'model__max_depth': 10, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7877032029615323,0.7798969901818767,0.6211974891356833,0.6295670368582006,0.5028166747143087,0.6642362787703202,0.10745423570529085,46,0.7127595364558185,0.7206261065507806,0.628722034443908,0.7524344117173668,0.7538628681796233,0.7136809914694995,0.04557086542642391
1992.1479523658752,241.2444208951561,651.3192391872406,119.53255584231104,10,20,2,50,"{'kmer__K': 10, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7798165137614679,0.7724931595042652,0.7615483663286657,0.6308546595847416,0.5038628681796233,0.6897151134717527,0.10782958181041437,45,0.722235634958957,0.7228995654273298,0.7598382423949783,0.7609246740704974,0.7713061323032352,0.7474408498309995,0.020700908496557823
2798.059449148178,229.787204280139,909.8657725811005,121.7156797306058,10,20,2,100,"{'kmer__K': 10, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.7878641558023499,0.7804603251247384,0.7654917109286979,0.6373732496378561,0.5021728633510382,0.6946724609689361,0.11081417823493357,44,0.7284122002253339,0.7345887654917109,0.7628762272654113,0.7599187188153871,0.7617495573796877,0.7495090938355062,0.01486313973571312
3200.5896079063414,162.62568914733276,1789.548124742508,95.38672028663154,10,20,2,200,"{'kmer__K': 10, 'model__max_depth': 20, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7899565427329792,0.7836793819410912,0.7732979237083535,0.6294865604377917,0.5021728633510382,0.6957186544342507,0.11356326493793875,43,0.7288749396426847,0.7361982938998873,0.766678738129728,0.7588725253500724,0.762172058586834,0.7505593111218414,0.015101338640319704
2823.9425650119783,169.4489207892799,627.775479221344,42.45642849954094,10,50,2,50,"{'kmer__K': 10, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7930146467085144,0.7799774666022855,0.7696764847899565,0.6386608723643973,0.5030581039755352,0.6968775148881379,0.11171641027311373,42,0.7598583615000805,0.766678738129728,0.7848865282472236,0.7764566232093997,0.778448414614518,0.77326573314019,0.008890792576386478
3638.5683302402495,391.53286405770393,930.0764568328857,67.27690446292183,10,50,2,100,"{'kmer__K': 10, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.795428939320779,0.7862546273941735,0.7720907774022211,0.6407532592950266,0.5047481088041204,0.6998551424432641,0.11258507518709972,40,0.7637614678899083,0.7742837598583615,0.785228553033961,0.777563173990021,0.7811443746982134,0.7763962658940929,0.007294056624385878
4700.01805729866,528.894175971857,1536.9552482604981,43.9230473376025,10,50,2,200,"{'kmer__K': 10, 'model__max_depth': 50, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.7959922742636407,0.7864960566554,0.7761950748430709,0.6402704007725737,0.5074843070980203,0.7012876227265411,0.11235960229686662,39,0.766678738129728,0.772754707870594,0.7862546273941735,0.7779454369869628,0.78120473201352,0.7769676484789956,0.006764132898768265
3429.1372171878816,296.3979580059968,615.3123227119446,43.81499954530444,10,100,2,50,"{'kmer__K': 10, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 50}",0.7966360856269113,0.7871398680186705,0.7744245935940769,0.6611942700788669,0.5378239175921455,0.7114437469821342,0.09962236639446201,33,0.8101158860453888,0.8164131659423789,0.8297118944149364,0.8012433606953163,0.8045026557218735,0.8123973925639788,0.010078323063893948
5188.836196804046,278.3992372368345,758.6298356056213,98.74925072672997,10,100,2,100,"{'kmer__K': 10, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.798567519716723,0.7893932077901175,0.7732174472879446,0.6654595203605344,0.5465958474167069,0.7146467085144053,0.09666513801931854,32,0.813375181071946,0.8178416224046354,0.8299734427812651,0.8034162240463544,0.8073998068565911,0.8144012554321585,0.009220338052773194
6884.839741134643,390.88689435042824,435.81154961586,133.94969348562486,10,100,2,200,"{'kmer__K': 10, 'model__max_depth': 100, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.8000965717044906,0.7907613069370675,0.7753903106389828,0.6650571382584902,0.5468372766779334,0.7156285208433929,0.0973644776348289,31,0.8159504265250281,0.820638178013842,0.8307580878802511,0.8036576533075809,0.8069773056494447,0.8155963302752294,0.009718478272699397
