mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kmer__K,param_model__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
4.750995731353759,0.3329812502139917,0.5324583530426026,0.027442869708173435,4,0.0,"{'kmer__K': 4, 'model__alpha': 0}",0.8013037180106228,0.8075808788025108,0.8090294543698696,0.8044422984065669,0.7984065668759054,0.8041525832930951,0.003918003433143555,11,0.8049251569290198,0.8032955094157412,0.8035972959922743,0.8041405118300338,0.8052873008208595,0.8042491549975856,0.0007590637335713409
4.571705007553101,0.2682305041551848,0.5677865505218506,0.06255936337020346,4,0.1,"{'kmer__K': 4, 'model__alpha': 0.1}",0.8013037180106228,0.8075808788025108,0.8090294543698696,0.8044422984065669,0.7984065668759054,0.8041525832930951,0.003918003433143555,11,0.8049251569290198,0.8032955094157412,0.8035972959922743,0.8041405118300338,0.8052873008208595,0.8042491549975856,0.0007590637335713409
5.1415191173553465,0.10246607503931475,0.5755891799926758,0.06471633128138887,4,0.5,"{'kmer__K': 4, 'model__alpha': 0.5}",0.8013037180106228,0.8075808788025108,0.8090294543698696,0.8044422984065669,0.7984065668759054,0.8041525832930951,0.003918003433143555,11,0.8049855142443264,0.8032955094157412,0.8035972959922743,0.8041405118300338,0.8052873008208595,0.804261226460647,0.0007701177164527568
4.9062597274780275,0.4414008198949749,0.6070196628570557,0.12286834834921002,4,1.0,"{'kmer__K': 4, 'model__alpha': 1.0}",0.8013037180106228,0.8075808788025108,0.8090294543698696,0.8044422984065669,0.7984065668759054,0.8041525832930951,0.003918003433143555,11,0.8049855142443264,0.8032955094157412,0.8035972959922743,0.8041405118300338,0.8052873008208595,0.804261226460647,0.0007701177164527568
7.753576040267944,0.33557239185899157,0.8104912281036377,0.10383003806230644,6,0.0,"{'kmer__K': 6, 'model__alpha': 0}",0.8075808788025108,0.8165137614678899,0.8184451955577016,0.8131337518107195,0.8068565910188314,0.8125060357315306,0.004645490476409737,7,0.8147030420086915,0.8126508932882666,0.8120473201352004,0.813676967648479,0.8147633993239981,0.813568324480927,0.0010846866182634106
6.662791633605957,0.7957546455092068,0.8851295948028565,0.11689723018281363,6,0.1,"{'kmer__K': 6, 'model__alpha': 0.1}",0.8075808788025108,0.8165137614678899,0.8184451955577016,0.8131337518107195,0.8068565910188314,0.8125060357315306,0.004645490476409737,7,0.8146426846933849,0.8126508932882666,0.8120473201352004,0.813676967648479,0.8147633993239981,0.8135562530178657,0.001072255818020395
7.289441680908203,0.9490892532971658,0.8942224502563476,0.1823154230932634,6,0.5,"{'kmer__K': 6, 'model__alpha': 0.5}",0.8075808788025108,0.8165137614678899,0.8184451955577016,0.8131337518107195,0.8068565910188314,0.8125060357315306,0.004645490476409737,7,0.8146426846933849,0.8126508932882666,0.8120473201352004,0.813676967648479,0.8147030420086915,0.8135441815548043,0.001058853802973842
7.683676815032959,0.9641175176372359,0.7706562042236328,0.09876402788633318,6,1.0,"{'kmer__K': 6, 'model__alpha': 1.0}",0.8075808788025108,0.8165137614678899,0.8184451955577016,0.8131337518107195,0.8068565910188314,0.8125060357315306,0.004645490476409737,7,0.8146426846933849,0.8126508932882666,0.812107677450507,0.813676967648479,0.8147030420086915,0.8135562530178657,0.0010419288086450946
12.314863157272338,0.5283842703788347,1.133366012573242,0.07680882614558389,8,0.0,"{'kmer__K': 8, 'model__alpha': 0}",0.788266537904394,0.7988894253983583,0.8010622887493964,0.7964751327860937,0.7836793819410912,0.7936745533558668,0.0066146330592633034,15,0.8418638338966683,0.8381820376629647,0.8384838242394979,0.8399927571221633,0.8416827619507484,0.8400410429744086,0.0015427877626820392
13.304483270645141,0.9583116714275062,1.1480298042297363,0.18296047080040428,8,0.1,"{'kmer__K': 8, 'model__alpha': 0.1}",0.8104780299372284,0.8220666344760985,0.8261709319169483,0.819169483341381,0.8114437469821343,0.8178657653307582,0.006068669181406067,4,0.8300338000965717,0.8260502172863351,0.8263520038628682,0.8286455818445195,0.828887011105746,0.827993722839208,0.0015399515795813006
12.51254186630249,0.5867432530429773,1.1199811458587647,0.09155587202728023,8,0.5,"{'kmer__K': 8, 'model__alpha': 0.5}",0.8104780299372284,0.822308063737325,0.8256880733944955,0.819169483341381,0.8116851762433607,0.8178657653307582,0.005922845852126957,4,0.829671656204732,0.8256880733944955,0.8260502172863351,0.8284041525832931,0.8283437952679865,0.8276315789473685,0.0015194706883205817
12.84779977798462,0.7676451954511971,1.358206081390381,0.5034945547906914,8,1.0,"{'kmer__K': 8, 'model__alpha': 1.0}",0.8104780299372284,0.822308063737325,0.8256880733944955,0.8189280540801546,0.8114437469821343,0.8177691936262675,0.00596364484872168,6,0.8293095123128923,0.8253259295026557,0.8259898599710285,0.82810236600676,0.8279212940608401,0.8273297923708354,0.0014612953535616056
53.248082399368286,2.5917164899514877,5.762171936035156,0.4958736262005675,10,0.0,"{'kmer__K': 10, 'model__alpha': 0}",0.5077257363592468,0.5053114437469821,0.5077257363592468,0.505794302269435,0.5072428778367938,0.5067600193143409,0.0010128525815260073,16,0.9997585707387735,0.9998792853693867,0.9996982134234669,0.9997585707387735,0.9996982134234669,0.9997585707387735,6.611812620778074e-05
